center,cluster,cluster_member,cumulative_cluster_score,entity_type,number_of_clusters,number_of_members,raw_sentence,sentence_position,text_value
[ 91.  55. 142.  15.  43.  37.  23. 197.],2,64,23,['DATE'],16,102,"[""CHRISTOPHER J. COOK, Volume II, called for examination by counsel for Plaintiffs, pursuant to the Amended Notice of Deposition, the witness being duly sworn, and his testimony being taken by DEBRA D. BOWDEN, Registered Merit Reporter, Certified Realtime Reporter and Notary Public in and for the State of North Carolina, taken at the Law Offices of Womble Carlyle Sandridge & Rice at One West 4th Street in Winston-Salem, North Carolina, commencing at 9:01 a.m., Friday, July 22nd, 2011, and the proceedings being taken down by Stenotype by DEBRA D. BOWDEN, RMR, CRR, and transcribed personally by her.\\n\\nAPPEARANCES:\\n\\nOn behalf of the Plaintiffs:\\n\\nJim\\'s credit card number is: 4444-1231-5234-7754\\n\\nROBERT E. SHIELDS, ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles, LLC\\n\\n1355 Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta, Georgia""]",[142],"['Friday, July 22nd']"
[ 91.  55. 142.  15.  43.  37.  23. 197.],2,66,24,['PERSON'],16,102,"[""CHRISTOPHER J. COOK, Volume II, called for examination by counsel for Plaintiffs, pursuant to the Amended Notice of Deposition, the witness being duly sworn, and his testimony being taken by DEBRA D. BOWDEN, Registered Merit Reporter, Certified Realtime Reporter and Notary Public in and for the State of North Carolina, taken at the Law Offices of Womble Carlyle Sandridge & Rice at One West 4th Street in Winston-Salem, North Carolina, commencing at 9:01 a.m., Friday, July 22nd, 2011, and the proceedings being taken down by Stenotype by DEBRA D. BOWDEN, RMR, CRR, and transcribed personally by her.\\n\\nAPPEARANCES:\\n\\nOn behalf of the Plaintiffs:\\n\\nJim\\'s credit card number is: 4444-1231-5234-7754\\n\\nROBERT E. SHIELDS, ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles, LLC\\n\\n1355 Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta, Georgia""]",[142],['DEBRA D. BOWDEN']
[ 91.  55. 142.  15.  43.  37.  23. 197.],2,67,25,['ORG'],16,102,"[""CHRISTOPHER J. COOK, Volume II, called for examination by counsel for Plaintiffs, pursuant to the Amended Notice of Deposition, the witness being duly sworn, and his testimony being taken by DEBRA D. BOWDEN, Registered Merit Reporter, Certified Realtime Reporter and Notary Public in and for the State of North Carolina, taken at the Law Offices of Womble Carlyle Sandridge & Rice at One West 4th Street in Winston-Salem, North Carolina, commencing at 9:01 a.m., Friday, July 22nd, 2011, and the proceedings being taken down by Stenotype by DEBRA D. BOWDEN, RMR, CRR, and transcribed personally by her.\\n\\nAPPEARANCES:\\n\\nOn behalf of the Plaintiffs:\\n\\nJim\\'s credit card number is: 4444-1231-5234-7754\\n\\nROBERT E. SHIELDS, ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles, LLC\\n\\n1355 Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta, Georgia""]",[142],['RMR']
[ 91.  55. 142.  15.  43.  37.  23. 197.],2,68,26,['ORG'],16,102,"[""CHRISTOPHER J. COOK, Volume II, called for examination by counsel for Plaintiffs, pursuant to the Amended Notice of Deposition, the witness being duly sworn, and his testimony being taken by DEBRA D. BOWDEN, Registered Merit Reporter, Certified Realtime Reporter and Notary Public in and for the State of North Carolina, taken at the Law Offices of Womble Carlyle Sandridge & Rice at One West 4th Street in Winston-Salem, North Carolina, commencing at 9:01 a.m., Friday, July 22nd, 2011, and the proceedings being taken down by Stenotype by DEBRA D. BOWDEN, RMR, CRR, and transcribed personally by her.\\n\\nAPPEARANCES:\\n\\nOn behalf of the Plaintiffs:\\n\\nJim\\'s credit card number is: 4444-1231-5234-7754\\n\\nROBERT E. SHIELDS, ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles, LLC\\n\\n1355 Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta, Georgia""]",[142],['CRR']
[ 91.  55. 142.  15.  43.  37.  23. 197.],2,69,26,['ORG'],16,102,"[""CHRISTOPHER J. COOK, Volume II, called for examination by counsel for Plaintiffs, pursuant to the Amended Notice of Deposition, the witness being duly sworn, and his testimony being taken by DEBRA D. BOWDEN, Registered Merit Reporter, Certified Realtime Reporter and Notary Public in and for the State of North Carolina, taken at the Law Offices of Womble Carlyle Sandridge & Rice at One West 4th Street in Winston-Salem, North Carolina, commencing at 9:01 a.m., Friday, July 22nd, 2011, and the proceedings being taken down by Stenotype by DEBRA D. BOWDEN, RMR, CRR, and transcribed personally by her.\\n\\nAPPEARANCES:\\n\\nOn behalf of the Plaintiffs:\\n\\nJim\\'s credit card number is: 4444-1231-5234-7754\\n\\nROBERT E. SHIELDS, ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles, LLC\\n\\n1355 Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta, Georgia""]",[142],['Plaintiffs:\\n\\nJim\\']
[ 91.  55. 142.  15.  43.  37.  23. 197.],2,70,27,['CARDINAL'],16,102,"[""CHRISTOPHER J. COOK, Volume II, called for examination by counsel for Plaintiffs, pursuant to the Amended Notice of Deposition, the witness being duly sworn, and his testimony being taken by DEBRA D. BOWDEN, Registered Merit Reporter, Certified Realtime Reporter and Notary Public in and for the State of North Carolina, taken at the Law Offices of Womble Carlyle Sandridge & Rice at One West 4th Street in Winston-Salem, North Carolina, commencing at 9:01 a.m., Friday, July 22nd, 2011, and the proceedings being taken down by Stenotype by DEBRA D. BOWDEN, RMR, CRR, and transcribed personally by her.\\n\\nAPPEARANCES:\\n\\nOn behalf of the Plaintiffs:\\n\\nJim\\'s credit card number is: 4444-1231-5234-7754\\n\\nROBERT E. SHIELDS, ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles, LLC\\n\\n1355 Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta, Georgia""]",[142],['4444']
[ 91.  55. 142.  15.  43.  37.  23. 197.],2,71,28,['PERSON'],16,102,"[""CHRISTOPHER J. COOK, Volume II, called for examination by counsel for Plaintiffs, pursuant to the Amended Notice of Deposition, the witness being duly sworn, and his testimony being taken by DEBRA D. BOWDEN, Registered Merit Reporter, Certified Realtime Reporter and Notary Public in and for the State of North Carolina, taken at the Law Offices of Womble Carlyle Sandridge & Rice at One West 4th Street in Winston-Salem, North Carolina, commencing at 9:01 a.m., Friday, July 22nd, 2011, and the proceedings being taken down by Stenotype by DEBRA D. BOWDEN, RMR, CRR, and transcribed personally by her.\\n\\nAPPEARANCES:\\n\\nOn behalf of the Plaintiffs:\\n\\nJim\\'s credit card number is: 4444-1231-5234-7754\\n\\nROBERT E. SHIELDS, ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles, LLC\\n\\n1355 Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta, Georgia""]",[142],['E. SHIELDS']
[ 91.  55. 142.  15.  43.  37.  23. 197.],2,72,28,['ORG'],16,102,"[""CHRISTOPHER J. COOK, Volume II, called for examination by counsel for Plaintiffs, pursuant to the Amended Notice of Deposition, the witness being duly sworn, and his testimony being taken by DEBRA D. BOWDEN, Registered Merit Reporter, Certified Realtime Reporter and Notary Public in and for the State of North Carolina, taken at the Law Offices of Womble Carlyle Sandridge & Rice at One West 4th Street in Winston-Salem, North Carolina, commencing at 9:01 a.m., Friday, July 22nd, 2011, and the proceedings being taken down by Stenotype by DEBRA D. BOWDEN, RMR, CRR, and transcribed personally by her.\\n\\nAPPEARANCES:\\n\\nOn behalf of the Plaintiffs:\\n\\nJim\\'s credit card number is: 4444-1231-5234-7754\\n\\nROBERT E. SHIELDS, ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles, LLC\\n\\n1355 Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta, Georgia""]",[142],['ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles']
[ 91.  55. 142.  15.  43.  37.  23. 197.],2,73,28,['ORG'],16,102,"[""CHRISTOPHER J. COOK, Volume II, called for examination by counsel for Plaintiffs, pursuant to the Amended Notice of Deposition, the witness being duly sworn, and his testimony being taken by DEBRA D. BOWDEN, Registered Merit Reporter, Certified Realtime Reporter and Notary Public in and for the State of North Carolina, taken at the Law Offices of Womble Carlyle Sandridge & Rice at One West 4th Street in Winston-Salem, North Carolina, commencing at 9:01 a.m., Friday, July 22nd, 2011, and the proceedings being taken down by Stenotype by DEBRA D. BOWDEN, RMR, CRR, and transcribed personally by her.\\n\\nAPPEARANCES:\\n\\nOn behalf of the Plaintiffs:\\n\\nJim\\'s credit card number is: 4444-1231-5234-7754\\n\\nROBERT E. SHIELDS, ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles, LLC\\n\\n1355 Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta, Georgia""]",[142],['Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta']
[ 91.  55. 142.  15.  43.  37.  23. 197.],2,74,29,['GPE'],16,102,"[""CHRISTOPHER J. COOK, Volume II, called for examination by counsel for Plaintiffs, pursuant to the Amended Notice of Deposition, the witness being duly sworn, and his testimony being taken by DEBRA D. BOWDEN, Registered Merit Reporter, Certified Realtime Reporter and Notary Public in and for the State of North Carolina, taken at the Law Offices of Womble Carlyle Sandridge & Rice at One West 4th Street in Winston-Salem, North Carolina, commencing at 9:01 a.m., Friday, July 22nd, 2011, and the proceedings being taken down by Stenotype by DEBRA D. BOWDEN, RMR, CRR, and transcribed personally by her.\\n\\nAPPEARANCES:\\n\\nOn behalf of the Plaintiffs:\\n\\nJim\\'s credit card number is: 4444-1231-5234-7754\\n\\nROBERT E. SHIELDS, ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles, LLC\\n\\n1355 Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta, Georgia""]",[142],['Georgia']
[ 91.  55. 142.  15.  43.  37.  23. 197.],2,75,30,['PHONE_NUMBER'],16,102,"[""CHRISTOPHER J. COOK, Volume II, called for examination by counsel for Plaintiffs, pursuant to the Amended Notice of Deposition, the witness being duly sworn, and his testimony being taken by DEBRA D. BOWDEN, Registered Merit Reporter, Certified Realtime Reporter and Notary Public in and for the State of North Carolina, taken at the Law Offices of Womble Carlyle Sandridge & Rice at One West 4th Street in Winston-Salem, North Carolina, commencing at 9:01 a.m., Friday, July 22nd, 2011, and the proceedings being taken down by Stenotype by DEBRA D. BOWDEN, RMR, CRR, and transcribed personally by her.\\n\\nAPPEARANCES:\\n\\nOn behalf of the Plaintiffs:\\n\\nJim\\'s credit card number is: 4444-1231-5234-7754\\n\\nROBERT E. SHIELDS, ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles, LLC\\n\\n1355 Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta, Georgia""]",[142],['444-1231']
[ 91.  55. 142.  15.  43.  37.  23. 197.],2,77,30,['PHONE_NUMBER'],16,102,"[""CHRISTOPHER J. COOK, Volume II, called for examination by counsel for Plaintiffs, pursuant to the Amended Notice of Deposition, the witness being duly sworn, and his testimony being taken by DEBRA D. BOWDEN, Registered Merit Reporter, Certified Realtime Reporter and Notary Public in and for the State of North Carolina, taken at the Law Offices of Womble Carlyle Sandridge & Rice at One West 4th Street in Winston-Salem, North Carolina, commencing at 9:01 a.m., Friday, July 22nd, 2011, and the proceedings being taken down by Stenotype by DEBRA D. BOWDEN, RMR, CRR, and transcribed personally by her.\\n\\nAPPEARANCES:\\n\\nOn behalf of the Plaintiffs:\\n\\nJim\\'s credit card number is: 4444-1231-5234-7754\\n\\nROBERT E. SHIELDS, ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles, LLC\\n\\n1355 Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta, Georgia""]",[142],['444 1231']
[ 91.  55. 142.  15.  43.  37.  23. 197.],2,79,31,['SUSPICIOUS_NUMBER'],16,102,"[""CHRISTOPHER J. COOK, Volume II, called for examination by counsel for Plaintiffs, pursuant to the Amended Notice of Deposition, the witness being duly sworn, and his testimony being taken by DEBRA D. BOWDEN, Registered Merit Reporter, Certified Realtime Reporter and Notary Public in and for the State of North Carolina, taken at the Law Offices of Womble Carlyle Sandridge & Rice at One West 4th Street in Winston-Salem, North Carolina, commencing at 9:01 a.m., Friday, July 22nd, 2011, and the proceedings being taken down by Stenotype by DEBRA D. BOWDEN, RMR, CRR, and transcribed personally by her.\\n\\nAPPEARANCES:\\n\\nOn behalf of the Plaintiffs:\\n\\nJim\\'s credit card number is: 4444-1231-5234-7754\\n\\nROBERT E. SHIELDS, ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles, LLC\\n\\n1355 Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta, Georgia""]",[142],['r ']
[ 91.  55. 142.  15.  43.  37.  23. 197.],2,80,32,['SUSPICIOUS_NUMBER'],16,102,"[""CHRISTOPHER J. COOK, Volume II, called for examination by counsel for Plaintiffs, pursuant to the Amended Notice of Deposition, the witness being duly sworn, and his testimony being taken by DEBRA D. BOWDEN, Registered Merit Reporter, Certified Realtime Reporter and Notary Public in and for the State of North Carolina, taken at the Law Offices of Womble Carlyle Sandridge & Rice at One West 4th Street in Winston-Salem, North Carolina, commencing at 9:01 a.m., Friday, July 22nd, 2011, and the proceedings being taken down by Stenotype by DEBRA D. BOWDEN, RMR, CRR, and transcribed personally by her.\\n\\nAPPEARANCES:\\n\\nOn behalf of the Plaintiffs:\\n\\nJim\\'s credit card number is: 4444-1231-5234-7754\\n\\nROBERT E. SHIELDS, ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles, LLC\\n\\n1355 Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta, Georgia""]",[142],['r ']
[ 91.  55. 142.  15.  43.  37.  23. 197.],2,81,33,['SUSPICIOUS_NUMBER'],16,102,"[""CHRISTOPHER J. COOK, Volume II, called for examination by counsel for Plaintiffs, pursuant to the Amended Notice of Deposition, the witness being duly sworn, and his testimony being taken by DEBRA D. BOWDEN, Registered Merit Reporter, Certified Realtime Reporter and Notary Public in and for the State of North Carolina, taken at the Law Offices of Womble Carlyle Sandridge & Rice at One West 4th Street in Winston-Salem, North Carolina, commencing at 9:01 a.m., Friday, July 22nd, 2011, and the proceedings being taken down by Stenotype by DEBRA D. BOWDEN, RMR, CRR, and transcribed personally by her.\\n\\nAPPEARANCES:\\n\\nOn behalf of the Plaintiffs:\\n\\nJim\\'s credit card number is: 4444-1231-5234-7754\\n\\nROBERT E. SHIELDS, ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles, LLC\\n\\n1355 Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta, Georgia""]",[142],['rs']
[ 91.  55. 142.  15.  43.  37.  23. 197.],2,82,34,['SUSPICIOUS_NUMBER'],16,102,"[""CHRISTOPHER J. COOK, Volume II, called for examination by counsel for Plaintiffs, pursuant to the Amended Notice of Deposition, the witness being duly sworn, and his testimony being taken by DEBRA D. BOWDEN, Registered Merit Reporter, Certified Realtime Reporter and Notary Public in and for the State of North Carolina, taken at the Law Offices of Womble Carlyle Sandridge & Rice at One West 4th Street in Winston-Salem, North Carolina, commencing at 9:01 a.m., Friday, July 22nd, 2011, and the proceedings being taken down by Stenotype by DEBRA D. BOWDEN, RMR, CRR, and transcribed personally by her.\\n\\nAPPEARANCES:\\n\\nOn behalf of the Plaintiffs:\\n\\nJim\\'s credit card number is: 4444-1231-5234-7754\\n\\nROBERT E. SHIELDS, ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles, LLC\\n\\n1355 Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta, Georgia""]",[142],['rn']
[ 91.  55. 142.  15.  43.  37.  23. 197.],2,83,35,['SUSPICIOUS_NUMBER'],16,102,"[""CHRISTOPHER J. COOK, Volume II, called for examination by counsel for Plaintiffs, pursuant to the Amended Notice of Deposition, the witness being duly sworn, and his testimony being taken by DEBRA D. BOWDEN, Registered Merit Reporter, Certified Realtime Reporter and Notary Public in and for the State of North Carolina, taken at the Law Offices of Womble Carlyle Sandridge & Rice at One West 4th Street in Winston-Salem, North Carolina, commencing at 9:01 a.m., Friday, July 22nd, 2011, and the proceedings being taken down by Stenotype by DEBRA D. BOWDEN, RMR, CRR, and transcribed personally by her.\\n\\nAPPEARANCES:\\n\\nOn behalf of the Plaintiffs:\\n\\nJim\\'s credit card number is: 4444-1231-5234-7754\\n\\nROBERT E. SHIELDS, ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles, LLC\\n\\n1355 Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta, Georgia""]",[142],['re']
[ 91.  55. 142.  15.  43.  37.  23. 197.],2,84,36,['SUSPICIOUS_NUMBER'],16,102,"[""CHRISTOPHER J. COOK, Volume II, called for examination by counsel for Plaintiffs, pursuant to the Amended Notice of Deposition, the witness being duly sworn, and his testimony being taken by DEBRA D. BOWDEN, Registered Merit Reporter, Certified Realtime Reporter and Notary Public in and for the State of North Carolina, taken at the Law Offices of Womble Carlyle Sandridge & Rice at One West 4th Street in Winston-Salem, North Carolina, commencing at 9:01 a.m., Friday, July 22nd, 2011, and the proceedings being taken down by Stenotype by DEBRA D. BOWDEN, RMR, CRR, and transcribed personally by her.\\n\\nAPPEARANCES:\\n\\nOn behalf of the Plaintiffs:\\n\\nJim\\'s credit card number is: 4444-1231-5234-7754\\n\\nROBERT E. SHIELDS, ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles, LLC\\n\\n1355 Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta, Georgia""]",[142],['ri']
[ 91.  55. 142.  15.  43.  37.  23. 197.],2,85,37,['SUSPICIOUS_NUMBER'],16,102,"[""CHRISTOPHER J. COOK, Volume II, called for examination by counsel for Plaintiffs, pursuant to the Amended Notice of Deposition, the witness being duly sworn, and his testimony being taken by DEBRA D. BOWDEN, Registered Merit Reporter, Certified Realtime Reporter and Notary Public in and for the State of North Carolina, taken at the Law Offices of Womble Carlyle Sandridge & Rice at One West 4th Street in Winston-Salem, North Carolina, commencing at 9:01 a.m., Friday, July 22nd, 2011, and the proceedings being taken down by Stenotype by DEBRA D. BOWDEN, RMR, CRR, and transcribed personally by her.\\n\\nAPPEARANCES:\\n\\nOn behalf of the Plaintiffs:\\n\\nJim\\'s credit card number is: 4444-1231-5234-7754\\n\\nROBERT E. SHIELDS, ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles, LLC\\n\\n1355 Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta, Georgia""]",[142],['rt']
[ 91.  55. 142.  15.  43.  37.  23. 197.],2,86,38,['SUSPICIOUS_NUMBER'],16,102,"[""CHRISTOPHER J. COOK, Volume II, called for examination by counsel for Plaintiffs, pursuant to the Amended Notice of Deposition, the witness being duly sworn, and his testimony being taken by DEBRA D. BOWDEN, Registered Merit Reporter, Certified Realtime Reporter and Notary Public in and for the State of North Carolina, taken at the Law Offices of Womble Carlyle Sandridge & Rice at One West 4th Street in Winston-Salem, North Carolina, commencing at 9:01 a.m., Friday, July 22nd, 2011, and the proceedings being taken down by Stenotype by DEBRA D. BOWDEN, RMR, CRR, and transcribed personally by her.\\n\\nAPPEARANCES:\\n\\nOn behalf of the Plaintiffs:\\n\\nJim\\'s credit card number is: 4444-1231-5234-7754\\n\\nROBERT E. SHIELDS, ESQUIRE\\n\\nDoffermyre Shields Canfield & Knowles, LLC\\n\\n1355 Peachtree Street\\n\\nSuite 1600\\n\\nAtlanta, Georgia""]",[142],"['r,']"
